# Every named label/address in the real Contra (US) ROM (RAM addresses and
# CPU code addresses alike), extracted from `vermiceli/nes-contra-us`'s own
# build output - this is real, personally-verified data, not guessed:
#
#   1. Install a C toolchain (this project used MSYS2's mingw64 gcc + make
#      on Windows; any gcc/make + git works).
#   2. git clone https://github.com/cc65/cc65.git && cd cc65 && make -j4
#      (produces bin/ca65, bin/ld65, etc.)
#   3. git clone https://github.com/vermiceli/nes-contra-us.git
#   4. Copy your own legally-dumped Contra (USA) ROM into that clone as
#      baserom.nes (MD5 7bdad8b4a7a56a634c9649d20bd3011b - the same ROM
#      contra-nes expects).
#   5. With cc65's bin/ on PATH: bash build.sh Contra
#      This reassembles the disassembly and prints "File integrity
#      matches." if (as it did when this file was generated) the result is
#      byte-for-byte identical to baserom.nes - the concrete confirmation
#      behind docs/NATIVE_PORT.md's trust in this source.
#   6. ld65 (invoked by build.sh) also writes contra.dbg, a full debug
#      symbol table. This file is:
#      grep '^sym.*type=lab' contra.dbg \
#        | sed -E 's/.*name="([^"]+)".*val=(0x[0-9A-Fa-f]+).*/\2 \1/' \
#        | sort
#
# Use this instead of the raw-byte-search technique (search the ROM for a
# routine's known opening instructions, convert the file offset to a CPU
# address by hand - still valid, just slower and only needed for anything
# NOT in this list, if that ever comes up) documented in
# docs/NATIVE_PORT.md and docs/FIDELITY.md: an exact address for almost any
# named routine or RAM variable, instantly, with no guessing. Cross-checked
# against two addresses already found the hard way before this file
# existed - `get_bg_collision` (0xE0BB) and `initialize_enemy` (0xEE47) -
# both match exactly.
#
# Regenerate this file (steps above) any time; it's a derived reference,
# not hand-maintained.
0xED9D set_weapon_item_indoor_velocity
0xEDBC weapon_item_indoor_vel_tbl
0xEDCA find_next_enemy_slot_6_to_0
0xEDCE find_next_enemy_slot
0xEDD0 find_next_enemy_slot_x_to_0
0xEDD8 find_enemy_routine_slot_exit
0xEDD9 find_bullet_slot
0xEDDB @loop
0xEDE8 bank_7_unused_label_07
0xEDEA @clear_next_enemy
0xEDF1 clear_sprite_clear_enemy_pt_3
0xEDF8 clear_enemy_custom_vars
0xEDFC clear_enemy
0xEE0A clear_enemy_pt_2
0xEE19 clear_enemy_pt_3
0xEE3A clear_enemy_pt_4
0xEE47 initialize_enemy
0xEE63 @continue
0xEE8D enemy_prop_ptr_tbl
0xEE9F enemy_prop_00
0xEEAB enemy_prop_01
0xEEEF enemy_prop_02
0xEF07 enemy_prop_04
0xEF23 enemy_prop_05
0xEF37 enemy_prop_06
0xEF5B enemy_prop_07
0xEFB7 wall_cannon_routine_ptr_tbl
0xEFC7 wall_cannon_routine_00
0xEFCE set_anim_delay_adv_enemy_routine
0xEFD4 wall_cannon_routine_01
0xEFEC wall_cannon_exit
0xEFED wall_cannon_set_delays
0xEFFC animate_wall_cannon
0xF007 wall_cannon_routine_02
0xF015 @create_bullet_loop
0xF02D @continue
0xF042 wall_cannon_bullet_x_offset
0xF045 wall_cannon_bullet_type_and_angle
0xF048 wall_cannon_routine_03
0xF05A wall_cannon_exit_01
0xF05B wall_cannon_calc_delay_set_routine_01
0xF065 @set_delay_set_routine_01
0xF06D wall_cannon_routine_04
0xF077 wall_plating_routine_ptr_tbl
0xF085 wall_plating_routine_00
0xF08A wall_plating_routine_01
0xF0B0 wall_plating_routine_02
0xF0B1 wall_plating_routine_03
0xF0BA wall_plating_adv_enemy_routine
0xF0BD turret_man_routine_ptr_tbl
0xF0C9 turret_man_routine_00
0xF0DB turret_man_routine_01
0xF0EB turret_man_exit
0xF0EC turret_man_routine_02
0xF1 CONTROLLER_STATE
0xF119 turret_man_bullet_routine_ptr_tbl
0xF11F turret_man_bullet_routine_00
0xF12E turret_man_adv_routine
0xF131 turret_man_bullet_routine_01
0xF13B scuba_soldier_routine_ptr_tbl
0xF147 scuba_soldier_routine_00
0xF14C scuba_soldier_routine_01
0xF15E @continue
0xF175 @exit
0xF176 @activate_scuba_soldier
0xF183 scuba_soldier_routine_02
0xF194 @continue
0xF1B1 @add_scroll_exit
0xF1B4 @disable_and_dec_enemy_routine
0xF1C4 mortar_shot_routine_ptr_tbl
0xF1D6 mortar_shot_routine_00
0xF1DF @continue
0xF1F9 @set_mortar_velocities
0xF214 mortar_shot_adv_routine
0xF217 mortar_shot_velocity_tbl
0xF237 mortar_shot_routine_01
0xF24E @mortar_shot_routine_01_exit
0xF24F @split_mortar
0xF26E mortar_shot_routine_02
0xF277 @generate_mortar_shot
0xF299 @advance_enemy_routine
0xF29E aim_and_create_enemy_bullet
0xF2B4 @continue
0xF2B7 @create_bullet_if_appropriate
0xF2BE bullet_generation
0xF2BF create_enemy_bullet_angle_a
0xF2D1 @continue
0xF2D6 @set_dir_create_bullet
0xF2D8 create_enemy_bullet_if_attack_enabled
0xF2E4 @create_enemy_bullet
0xF303 @continue
0xF313 set_bullet_velocities
0xF32F bullet_gen_exit
0xF334 calc_bullet_velocities
0xF36B @set_x_vel
0xF37E @exit
0xF37F bullet_fract_vel_dir_lookup_tbl
0xF397 bullet_fract_vel_tbl
0xF3A5 adjust_bullet_velocity
0xF3AC bullet_velocity_adjust_ptr_tbl
0xF3BE bullet_velocity_adjust_00
0xF3C3 bullet_velocity_adjust_01
0xF3CA bullet_velocity_adjust_03
0xF3D3 bullet_velocity_adjust_04
0xF3D9 bullet_velocity_adjust_add_a
0xF3E4 bullet_velocity_adjust_02
0xF3E5 bullet_velocity_adjust_05
0xF3F0 bullet_velocity_adjust_06
0xF3F8 bullet_dir_half_a_add_to_vel
0xF3FF bullet_velocity_adjust_07
0xF415 bullet_velocity_adjust_08
0xF41A aim_var_1_for_quadrant_aim_dir_01
0xF420 aim_var_1_for_quadrant_aim_dir_00
0xF423 rotate_enemy_var_1
0xF435 @rotate_1_counterclockwise
0xF43F @set_var_1_continue
0xF442 @continue
0xF44B @set_carry_exit
0xF44D get_rotate_00
0xF451 get_rotate_01
0xF453 get_rotate_dir_for_index
0xF463 @get_quadrant_aim_dir
0xF466 get_rotate_dir
0xF475 @continue
0xF486 @check_player_pos
0xF495 @continue2
0xF497 @calc_reflected_dir
0xF4A9 @determine_rotation
0xF4BC @rotate_clockwise
0xF4C0 @wrapped_rotation_check_dir
0xF4C6 @rotate_counterclockwise
0xF4C8 @exit
0xF4C9 @no_dir_change
0xF4CD dragon_arm_orb_seek_should_move
0xF4E9 @check_player_vert_pos
0xF4F6 @player_below_enemy
0xF5 CONTROLLER_STATE_DIFF
0xF508 @b3
0xF51B @loop
0xF51F @continue
0xF525 @clear_zero_exit
0xF527 @exit
0xF528 @set_negative_exit
0xF52C get_quadrant_aim_dir_for_player
0xF54D @get_y_pos
0xF557 @get_x_pos
0xF55E get_quadrant_aim_dir
0xF56C @shift_get_x_diff
0xF580 @continue
0xF5A9 @set_and_exit
0xF5AC quadrant_aim_dir_lookup_ptr_tbl
0xF5B2 quadrant_aim_dir_00
0xF5D2 quadrant_aim_dir_01
0xF5F2 quadrant_aim_dir_02
0xF612 bank_7_unused_space
0xF9 CTRL_KNOWN_GOOD
0xFC VERTICAL_SCROLL
0xFC00 dpcm_sample_00
0xFC51 unknown_00
0xFCC0 dpcm_sample_01
0xFD HORIZONTAL_SCROLL
0xFE PPUMASK_SETTINGS
0xFF PPUCTRL_SETTINGS
0xFF11 unknown_01
0xFFD0 prg_rom_banks
0xFFD8 konami_catalog_number
0xFFE0 nes_footer_rom_name
0xFFF0 nes_footer_checksum
0xFFF2 nes_footer_chr_checksum
0xFFF4 nes_footer_size
0xFFF5 nes_footer_board_type
0xFFF6 nes_footer_maker_code
